species,tree_id,endemic_class,Disturbance,Elevation,Locality.Code,Disturbance_old_coding
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,80,"FIJI Moala I.: Mt. Natuvu, 2.4  km ENE Maloku Village",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,75,"FIJI Moala: Lau Prov. Naroi coastal forest, 4.13 km E of Naroi village (also malaise site)",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,229,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 0.5  km S Mt. Kasi Gold Mine,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 2.3  km NW Nakasa Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 1.5  km N Yasawa Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 2.0  km NW Nakanakana Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,115,"FIJI Koro I.: Lomaiviti Prov. 2.1 km SW Nabuna Village, nr. Wailolo Creek",4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,2,190,"FIJI Vanua Levu: Natewa Peninsula, Mt. Navatadoi, near creek, 1.8  km SE Vusasivo Village",3
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,220,FIJI Viti Levu: Colo-i-Suva Forest Park,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,100,"FIJI Taveuni: Wainikeli Prov. Tavoro Falls, 1.4 km WSW Korovou Village",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,326,"FIJI Beqa: Prov. Mt. Korovou, 1.5 km WNW of Dukuibeqa village",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,432,"FIJI Viti Levu: Rewa Prov. Mt. Korobaba summit, 5  km NW Lami Town",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,300,FIJI Ovalau: Lomaiviti Prov. 1.2  km NNW Draiba Village,5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,400,"FIJI Vanua Levu: Natewa Peninsula, Mt. Navatadoi, hilltop, 2.6  km SSE Vusasivo Village",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,300,"FIJI Moala: Lau Prov. Mt. Korolevu, 5.5  km SW of Naroi village",5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Koro: Lomaiviti Prov. 2.0  km N Nasoqoloa Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,2,300,FIJI Vanua Levu: Cakaudrove Prov. Dogotuki near Lagi Village,3
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,186,"FIJI Viti Levu: Rewa Prov. Colo-i-Suva Forest Park, 1  km SE Forestry Station",4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,300,FIJI Taveuni: Cakaudrove Prov. 1.8  km SSE Qacavulo Point,5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,2,120,"FIJI Yasawa Is.: Yasawa i Lau Cave, 1  km SE Nabukeru Village",3
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,300,FIJI Viti Levu: Serua Prov. 2.3  km NW Nabukelevu Village,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,300,FIJI Viti Levu: Namosi Prov. 4.8  km NE Galoa Village,5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,2,50,"FIJI Viti Levu: Rewa Prov. Navua River, at Sauniwaqa, near Nuku Village",3
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,0,300,FIJI Viti Levu: Namosi Prov. near Nabukavesi Village,5
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,188,Colo-i-suva Forest Park (Upper Pools),4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,1,41,Colo-i-suva Forest Park 2,4
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,4,30,Flagstaff Park 2,1
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,25,Garden of the Sleeping Giant 1,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,20,Koronivia Farm,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,17,Kula EcoPark,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,4,10,Lami Industrial 1,1
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,0,Queens Rd,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,78,Queens Rd to Sigatoka 2,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,0,Sigatoka Sand Dunes 1,2
Pheidole.umbonata,Pheidole.umbonata.EGP0016E05.Fiji,widespread pacific native,3,0,Warrick Hotel,2
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,1,61,Kilaka 61,4
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,1,113,Batiqere 113,4
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,1,146,Kilaka 146,4
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,699,Mt. Delaikoro 699,5
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,734,Mt. Devo 734,5
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,800,Mt. Washington 800,5
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,910,Mt. Delaikoro 910,5
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,1,1064,Mt. Devo 1064,4
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,1187,Devo Peak 1187,5
Pheidole.uncagena,Pheidole.uncagena.EGP0022C09.Fiji,endemic,0,1188,Devo Peak 1188,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,146,Kilaka 146,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,186,Colo-i-Suva 186 d,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,200,Lami 200,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Mt. Korolevu 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Lami 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Korobaba 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Draiba 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Galoa 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,3,300,Kasavu 300,2
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Lavena 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Mt. Rama 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Naboutini 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,300,Nabukavesi 300,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Nabukelevu 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Naikorokoro 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Nakanakana 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Nakavu 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Navukailagi 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Vatubalavu 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,300,Yasawa 300,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,340,Colo-i-Suva 340 b,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,356,Navukailagi 356,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,375,Mt. Korolevu 375,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,415,Navukailagi 415,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,420,Nasau 420 b,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,432,Navukailagi 432,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,465,Nasau 465 a,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,700,Mt. Washington 700,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,700,Navai 700,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,800,Monasavu Dam 800,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,0,800,Nasoqo 800 d,5
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,850,Monasavu 850,4
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,2,863,Navai 863,3
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,2,930,Navai 930,3
Pheidole.vatu,Pheidole.vatu.EGP0022E11.Fiji,endemic,1,1000,Navai 1000,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,100,Tubou 100 c,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,160,Tavoro Falls 160,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,171,Lami 171,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,186,Colo-i-Suva 186 d,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,200,Colo-i-Suva 200,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,200,Lami 200,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,200,Nakavu 200,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,200,Vunisea 200,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,270,Drawa 270,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Mt. Korolevu 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Lami 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Korobaba 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,2,300,Daviquele 300,3
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Draiba 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Galoa 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,3,300,Kasavu 300,2
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,2,300,Lagi 300,3
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Lavena 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Mt. Rama 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Naboutini 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Nabukavesi 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Nabukelevu 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Nadakuni 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Nadala 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Naikorokoro 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Nakanakana 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Nakasa 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,2,300,Namara 300,3
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Vatubalavu 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,2,300,Vunisea 300,3
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Vuya 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,300,Yasawa 300,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,300,Naitasiri 300,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,304,Lami 304,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,340,Colo-i-Suva 340 b,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,356,Navukailagi 356,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,391,Mt. Delaikoro 391,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,400,Levuka 400,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,400,Vusasivo Village 400 a,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,408,Navukailagi 408,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,415,Navukailagi 415,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,432,Navukailagi 432,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,450,Levuka 450,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,475,Navukailagi 475,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,480,Navukailagi 480,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,496,Navukailagi 496,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,505,Navukailagi 505,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,570,Mt. Vatudiri 570,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,575,Vaturu Dam 575 b,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,575,Navukailagi 575,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,625,Navukailagi 625,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,641,Mt. Vatudiri 641,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,699,Mt. Delaikoro 699,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,700,Mt. Washington 700,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,700,Mt. Evans 700,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,760,Mt. Washington 760,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,800,Savuione 800,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,840,Mt. Batilamu 840 c,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,850,Monasavu 850,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,860,Naqaranabuluti 860,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,910,Mt. Delaikoro 910,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,1,912,Mt. Naqarababuluti 912,4
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,2,930,Navai 930,3
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,1000,Naqaranabuluti 1000,5
Pheidole.wilsoni,Pheidole.wilsoni.EGP0023A03.Fiji,endemic,0,1050,Mt. Naqaranabuluti 1050,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,61,Kilaka 61,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,98,Kilaka 98,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,118,Rokosalase 118,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,128,Moanakaka 128,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,140,Soqulu 140,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,160,Tavoro Falls 160,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,229,Lavena 229,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,234,Lavena 234,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,235,Lavena 235,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,235,Koronibuabua 235,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,3,300,Kasavu 300,2
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,587,Lomaloma 587,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,630,Lomaloma 630,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,641,Mt. Vatudiri 641,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,699,Mt. Delaikoro 699,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,734,Mt. Devo 734,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,892,Mt. Devo 892,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,910,Mt. Delaikoro 910,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,1,1064,Mt. Devo 1064,4
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,1187,Devo Peak 1187,5
Philidris.nagasau,Philidris.nagasau.EGP0068D11.Fiji,endemic,0,1188,Devo Peak 1188,5
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,1,40,Nabukavesi 40,4
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,2,25,Volivoli 25,3
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,3,20,Koronivia Farm,2
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,3,5,Sigatoka Sand Dunes 4,2
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,4,0,Thurston Gardens,1
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,1,40,"FIJI Viti Levu: Ocean Pacific Resort, 2  km SE Nabukavesi Village",4
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,2,25,"FIJI Viti Levu: Sigatoka Sand Dunes, 0.8  km SSW Volivoli Village",3
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,2,55,"FIJI Viti Levu: Sigatoka Sand Dunes, 1.1  km SSW Volivoli Village",3
Platythyrea.parallela,Platythyrea.parallela.EGP0099E07.Fiji,Exotic,2,55,Volivoli 55,3
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,1187,Devo Peak 1187,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,400,Levuka 400,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,550,Levuka 550,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,1,630,Lomaloma 630,4
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,699,Mt. Delaikoro 699,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,1,1064,Mt. Devo 1064,4
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,1,500,Mt. Kuitarua 500,4
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,570,Mt. Vatudiri 570,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,1,300,Nadala 300,4
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,387,Navukailagi 387,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,432,Navukailagi 432,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,480,Navukailagi 480,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,496,Navukailagi 496,5
Poecilomyrma.fj03,Poecolomyrma.fj03.EGP0025A02.Fiji,endemic,0,564,Navukailagi 564,5
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,1,98,Kilaka 98,4
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,1,800,Kokabula 800,4
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,1,60,Moanakaka 60,4
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,1,800,Mt. Evans 800,4
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,0,700,Mt. Washington 700,5
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,0,760,Mt. Washington 760,5
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,0,750,Savione 750 b,5
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,1,800,Savuione 800,4
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,0,530,Vaturu Dam 530,5
Poecilomyrma.fj05,Poecolomyrma.fj05.EGP0031D05.Fiji,endemic,0,300,Veisari 300; 3.5 km N,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,325,Colo-i-Suva 325,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,372,Colo-i-Suva 372,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,300,Lami 300,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,800,Monasavu 800; 1.6 km NW,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,850,Monasavu 850,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,1000,Monasavu Dam 1000,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,800,Monasavu Dam 800,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,840,Mt. Batilamu 840 c,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,912,Mt. Naqarababuluti 912,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,860,Naqaranabuluti 860,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,1020,Navai 1020,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,1,700,Navai 700,4
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,2,870,Navai 870,3
Poecilomyrma.senirewae,Poecolomyrma.senirewae.EGP0025G01.Fiji,endemic,2,930,Navai 930,3
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,0,1050,Mt. Naqaranabuluti 1050,5
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,0,1000,Naqaranabuluti 1000,5
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,1,860,Naqaranabuluti 860,4
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,2,930,Navai 930,3
Ponera.colaensis,Ponera.colaensis.EGP0099E11.Fiji,endemic,0,342,Vusasivo Village 342 b,5
Ponera.fj02,Ponera.fj02.EGP0099F05.Fiji,endemic,0,520,Mt. Nabukala 520,5
Ponera.fj02,Ponera.fj02.EGP0099F05.Fiji,endemic,0,950,Mt. Tomanivi 950,5
Ponera.fj02,Ponera.fj02.EGP0099F05.Fiji,endemic,0,300,Nabukavesi 300,5
Ponera.fj02,Ponera.fj02.EGP0099F05.Fiji,endemic,1,140,Soqulu 140,4
Ponera.fj02,Ponera.fj02.EGP0099F05.Fiji,endemic,0,300,Veisari 300; 3.5 km N,5
